"Geneid","Chr","Start","End","Strand","Length","X.scratch_tmp.grp.msc_appbio.group8.output.alignment_SRR1166446.theAlignmentAligned.sortedByCoord.out.bam","rpkm","normalized_rpkm"
"YDR494W","NC_001136.10","1436930","1438015","+",1086,2700,0.0847017577081759,70.2384213205546
"YDR495C","NC_001136.10","1438115","1441150","-",3036,1693,0.0189982533448905,15.754186912986
"YDR496C","NC_001136.10","1441433","1443403","-",1971,4837,0.0836080216114041,69.3314472640866
"YDR497C","NC_001136.10","1443713","1445467","-",1755,17332,0.336457368144675,279.005241680711
"YDR498C","NC_001136.10","1445843","1446994","-",1152,2071,0.0612471809002073,50.7888550741343
"YDR499W","NC_001136.10","1447830","1450073","+",2244,1685,0.0255820613731709,21.2137699806391
"YDR500C","NC_001136.10;NC_001136.10","1450198;1450847","1450457;1450853","-;-",267,19709,2.51484841134706,2085.42286551005
"YDR501W","NC_001136.10","1451353","1452918","+",1566,657,0.014293286393335,11.8526214675414
"YDR502C","NC_001136.10","1453310","1454464","-",1155,3253,0.0959534430519866,79.568813476851
"YDR503C","NC_001136.10","1455042","1455866","-",825,819,0.0338211551808816,28.0459887895965
"YDR504C","NC_001136.10","1456311","1456694","-",384,331,0.0293667072109637,24.3521646975448
"YDR505C","NC_001136.10","1456695","1459220","-",2526,2409,0.0324909146755857,26.9428948798981
"YDR506C","NC_001136.10","1459728","1461554","-",1827,826,0.0154028109078861,12.7726879741542
"YNCD0031C","NC_001136.10;NC_001136.10","1461715;1461792","1461758;1461829","-;-",82,0,0,0
"YDR507C","NC_001136.10","1462358","1465786","-",3429,2755,0.0273723826123395,22.6983830618588
"YDR508C","NC_001136.10","1466453","1468444","-",1992,10176,0.174038867297356,144.320680209495
"YDR510W","NC_001136.10","1469400","1469705","+",306,5953,0.662785410444848,549.610801045377
"YDR511W","NC_001136.10","1470017","1470418","+",402,1186,0.10051181603197,83.3488167562088
"YDR512C","NC_001136.10","1470500","1471063","-",564,1110,0.0670505521715903,55.6012656718386
"YDR513W","NC_001136.10","1471017","1471448","+",432,4617,0.364111680948021,301.937413651734
"YDR514C","NC_001136.10","1471548","1472999","-",1452,1580,0.0370722507948946,30.7419402039367
"YDR515W","NC_001136.10","1473429","1474772","+",1344,1248,0.0316354342678314,26.2334929154389
"YDR516C","NC_001136.10","1474974","1476476","-",1503,15590,0.353382971661645,293.040696234387
"YDR517W","NC_001136.10","1477239","1478357","+",1119,8030,0.244480340990555,202.73384708556
"YDR518W","NC_001136.10","1478608","1480161","+",1554,2796,0.0612977645272742,50.8308012415573
"YDR519W","NC_001136.10","1480425","1480832","+",408,3185,0.26595475377123,220.541374264597
"YDR520C","NC_001136.10","1481085","1483403","-",2319,1781,0.0261650551641659,21.697214062877
"YDR522C","NC_001136.10","1483795","1485303","-",1509,271,0.00611840942102015,5.07365408172377
"YDR523C","NC_001136.10","1485566","1487038","-",1473,817,0.0188963443080817,15.6696794593342
"YDR524C","NC_001136.10","1487542","1488990","-",1449,1533,0.0360439396005838,29.8892193529304
"YDR524W-C","NC_001136.10","1489403","1489492","+",90,14153,5.35752839033902,4442.69807970162
"YDR524C-B","NC_001136.10","1489598","1489798","-",201,46203,7.83127729532055,6494.03942763426
"YDR525W","NC_001136.10","1489905","1490234","+",330,37,0.00381984963886636,3.16758725645626
"YDR525W-A","NC_001136.10","1490596","1490835","+",240,1224,0.173751538978705,144.082414935564
"YDR527W","NC_001136.10","1491094","1492413","+",1320,2890,0.0745903071373228,61.8535619672877
"YNCD0032C","NC_001136.10","1492477","1493026","-",550,710,0.0439798904366775,36.4700586824423
"YDR528W","NC_001136.10","1494586","1495857","+",1272,4523,0.121142898446276,100.457017319268
"YDR529C","NC_001136.10","1496165","1496548","-",384,12960,1.14982636088849,953.486569426529
"YDR530C","NC_001136.10","1496791","1497768","-",978,4311,0.150175003916997,124.531715543369
"YDR531W","NC_001136.10","1498232","1499335","+",1104,2956,0.0912207923453132,75.6442914445738
"YDR532C","NC_001136.10","1499396","1500553","-",1158,1737,0.0511033938172661,42.3771808634013
"YDR533C","NC_001136.10","1501447","1502160","-",714,5821,0.277752432689361,230.324528296787
"YDR534C","NC_001136.10","1503314","1504900","-",1587,539,0.0115709847794608,9.59516928602113
"YDR536W","NC_001136.10","1508005","1509714","+",1710,3218,0.0641133416389717,53.1656015666376
"YDR538W","NC_001136.10","1510902","1511630","+",729,675,0.0315453048254729,26.1587536193835
"YDR539W","NC_001136.10","1512094","1513605","+",1512,3134,0.0706164180878801,58.5582384593914
"YDR540C","NC_001136.10","1517136","1517675","-",540,585,0.0369080066458033,30.6057417346787
"YDR541C","NC_001136.10","1519664","1520698","-",1035,2642,0.0869662907988516,72.1162717172987
"YDR542W","NC_001136.10","1523249","1523611","+",363,21,0.00197092978909566,1.63438163109537
"YDR545W","NC_001136.10","1526321","1531711","+",5391,6,3.79175617267788e-05,0.0314429091919134
"YEL077C","NC_001137.3","264","4097","-",3834,304,0.0027013444132236,2.24007354937819
"YEL076C-A","NC_001137.3;NC_001137.3","4185;4602","4322;5114","-;-",651,0,0,0
"YEL076C","NC_001137.3","4464","5114","-",651,0,0,0
"YEL075C","NC_001137.3","5345","5713","-",369,0,0,0
"YEL073C","NC_001137.3","7230","7553","-",324,580,0.0609875893292476,50.5735903308081
"YEL072W","NC_001137.3","13720","14415","+",696,632,0.0309361541116017,25.6536190667334
"YEL071W","NC_001137.3","16355","17845","+",1491,51689,1.18107906238349,979.402683500268
"YEL070W","NC_001137.3","19589","21097","+",1509,29396,0.663678093506673,550.351053086169
"YEL069C","NC_001137.3","21537","23231","-",1695,2572,0.0516963338831892,42.8688728340878
"YEL068C","NC_001137.3","25646","25978","-",333,1291,0.132081043880061,109.5274083977
"YEL067C","NC_001137.3","26189","26776","-",588,499,0.0289122375451426,23.975298470337
"YEL066W","NC_001137.3","26721","27206","+",486,3222,0.225864382550386,187.296675914786
"YEL065W","NC_001137.3","27657","29543","+",1887,4858,0.0877089868094961,72.7321479012201
"YEL064C","NC_001137.3","29797","31239","-",1443,1284,0.0303149723545252,25.1385078441244
"YEL063C","NC_001137.3","31694","33466","-",1773,3193,0.0613548172432904,50.8781118619441
"YEL062W","NC_001137.3","34407","36254","+",1848,859,0.0158361527016708,13.1320340410035
"YEL061C","NC_001137.3","36535","39537","-",3003,2531,0.028714105838939,23.8109989488886
"YEL060C","NC_001137.3","40046","41953","-",1908,36796,0.657023228127227,544.832546138964
"YEL059C-A","NC_001137.3","42400","42624","-",225,1059,0.160351093488844,132.97017639805
"YEL059W","NC_001137.3","42652","42960","+",309,674,0.0743121627461432,61.6229124097788
"YEL058W","NC_001137.3","43252","44925","+",1674,5690,0.115801796423833,96.027940705995
"YEL057C","NC_001137.3","45020","45721","-",702,305,0.0148020276488758,12.2744920829415
"YEL056W","NC_001137.3","47168","48373","+",1206,1749,0.0494084222147034,40.9716358928075
"YEL055C","NC_001137.3","48471","51539","-",3069,2854,0.031682216998909,26.2722872128049
"YNCE0001C","NC_001137.3","52150","52320","-",171,7,0.00139463452912617,1.15649226527801
"YEL054C","NC_001137.3","52721","53218","-",498,9672,0.661676070951269,548.690887966288
"YEL053C","NC_001137.3","53901","56102","-",2202,2265,0.0350436533442651,29.0597380125958
"YEL052W","NC_001137.3","56571","58100","+",1530,2601,0.0579171796595683,48.0274716451881
"YEL051W","NC_001137.3","58378","59148","+",771,8731,0.385805215234371,319.926646016737
"YEL050C","NC_001137.3","59670","60851","-",1182,3004,0.0865846559656331,71.7998033353962
"YNCE0002W","NC_001137.3","61352","61433","+",82,46,0.0191118383381646,15.8483765830606
"YNCE0003W","NC_001137.3","61699","61789","+",91,4,0.00149753534995652,1.24182214984326
"YNCE0004C","NC_001137.3","61890","61960","-",71,0,0,0
"YEL049W","NC_001137.3","63728","64090","+",363,1695,0.159082190119864,131.917945938412
"YEL048C","NC_001137.3","64709","65167","-",459,571,0.042382044836106,35.1450548627482
"YEL047C","NC_001137.3","65385","66797","-",1413,6888,0.166076988258235,137.718340074125
"YEL046C","NC_001137.3","67629","68792","-",1164,11092,0.324649968053331,269.214026424311
"YEL044W","NC_001137.3","69757","70257","+",501,3436,0.23365437279591,193.756478305585
"YEL043W","NC_001137.3","70478","73348","+",2871,2154,0.0255605968378942,21.1959706443205
"YEL042W","NC_001137.3","73771","75327","+",1557,2223,0.0486417659840645,40.3358908410795
"YEL041W","NC_001137.3","75944","77431","+",1488,1264,0.0289402732011758,23.9985468688796
"YEL040W","NC_001137.3","78053","79456","+",1404,2529,0.0613677506950931,50.8888368487853
"YEL039C","NC_001137.3","79636","79977","-",342,3574,0.356030271935495,295.2359540074
"YEL038W","NC_001137.3","80462","81145","+",684,3639,0.181252680410362,150.302691190953
"YEL037C","NC_001137.3","81407","82603","-",1197,6243,0.17768782378234,147.346555349604
"YEL036C","NC_001137.3","83050","84552","-",1503,3670,0.0831889355996304,68.9839227184222
"YEL035C","NC_001137.3","85045","85545","-",501,61,0.00414811313752925,3.43979778132732
"YEL034W","NC_001137.3","85676","86149","+",474,9480,0.681378584230215,565.029078178684
"YEL033W","NC_001137.3","86179","86598","+",420,1408,0.114212029356684,94.7096359613794
"YNCE0005W","NC_001137.3","86604","86685","+",82,0,0,0
"YEL032W","NC_001137.3","86937","89852","+",2916,5574,0.0651235292952541,54.0032935831273
"YEL031W","NC_001137.3","90258","93905","+",3648,8565,0.0799891388970914,66.3305106167822
"YEL030W","NC_001137.3","94644","96578","+",1935,1181,0.0207934911621675,17.2428770369257
"YEL029C","NC_001137.3","96858","97796","-",939,1802,0.0653804158031335,54.216315169222
"YEL028W","NC_001137.3","98668","99129","+",462,389,0.028685743427008,23.78747958999
"YNCE0006W","NC_001137.3","100133","100204","+",72,3,0.00141953871714628,1.17714391287226
"YEL027W","NC_001137.3","100769","101251","+",483,18871,1.33108646614994,1103.79541763043
"YEL026W","NC_001137.3","101943","102323","+",381,7173,0.641407950745844,531.883671624108
"YEL025C","NC_001137.3","102581","106147","-",3567,3221,0.0307642335268506,25.5110549595394
"YEL024W","NC_001137.3","107260","107907","+",648,4730,0.248682153040811,206.21817436614
"YEL023C","NC_001137.3","108504","110552","-",2049,1979,0.0329050321667056,27.2862993098003
"YEL022W","NC_001137.3","111421","115800","+",4380,2243,0.0174467142058033,14.4675824469725
"YEL021W","NC_001137.3","116167","116970","+",804,17246,0.730787006444918,606.000714071492
"YEL020W-A","NC_001137.3","117211","117474","+",264,463,0.0597496750944298,49.5470574236232
"YNCE0007C","NC_001137.3","117667","118035","-",369,316,0.0291755599751691,24.1936570060249
"YEL020C","NC_001137.3","118617","120299","-",1683,2052,0.0415385874878313,34.4456229477914
"YEL019C","NC_001137.3","120498","121301","-",804,608,0.0257635683589534,21.3642835530249
"YEL018W","NC_001137.3","121471","122310","+",840,2056,0.0833877600700787,69.1487967104389
"YEL017C-A","NC_001137.3","122798","122929","-",132,1176,0.303523187520732,251.694771188686
"YEL017W","NC_001137.3","123657","124670","+",1014,961,0.0322882060870432,26.7748000063962
"YEL016C","NC_001137.3","124737","126218","-",1482,2136,0.0491033959485742,40.7186947027554
"YEL015W","NC_001137.3","126629","128284","+",1656,3530,0.0726227778482083,60.2220001802764
"YEL014C","NC_001137.3","128303","128608","-",306,92,0.0102429460374477,8.49390117523512
"YEL013W","NC_001137.3","128825","130561","+",1737,2405,0.047170854780474,39.1161466039072
"YNCE0008C","NC_001137.3","131082","131153","-",72,2,0.000946359144764187,0.784762608581505
"YEL012W","NC_001137.3;NC_001137.3","131772;131900","131776;132551","+;+",657,5052,0.261972953388968,217.239490331713
"YEL011W","NC_001137.3","133120","135234","+",2115,20242,0.326063009503263,270.385782517563
"YNCE0009C","NC_001137.3","135425","135497","-",73,3,0.00140009298129496,1.16101865379182
"YEL009C-A","NC_001137.3","136371","136778","-",408,42,0.00350709565412611,2.90823790239028
"YNCE0010W","NC_001137.3","138666","138737","+",72,0,0,0
"YEL009C","NC_001137.3","138918","139763","-",846,46456,1.87081108209213,1551.35879762819
"YEL008W","NC_001137.3","140512","140892","+",381,130,0.0116245690223003,9.6396036959618
"YEL007W","NC_001137.3","141892","143892","+",2001,2962,0.0504308687278835,41.8194934923854
"YEL006W","NC_001137.3","144327","145334","+",1008,2239,0.0756749330402506,62.7529814504997
"YEL005C","NC_001137.3","145907","146755","-",849,1707,0.0684990131496453,56.8023931949949
"YEL004W","NC_001137.3","146951","147979","+",1029,968,0.0320492939521306,26.5766835605912
"YEL003W","NC_001137.3;NC_001137.3","148176;148283","148194;148599","+;+",336,1587,0.160914853150796,133.437670694877
"YEL002C","NC_001137.3","148722","150014","-",1293,5075,0.133719888436517,110.886410354092
"YEL001C","NC_001137.3","150301","150978","-",678,3075,0.154516161246896,128.131594056007
"YER001W","NC_001137.3","153520","155808","+",2289,3890,0.0578978307701078,48.0114266953928
"YER002W","NC_001137.3","156803","157498","+",696,4446,0.217629970221806,180.46833919414
"YER003C","NC_001137.3;NC_001137.3","157736;159088","158994;159118","-;-",1290,6920,0.182757356700507,151.550434922345
"YER004W","NC_001137.3","159580","160275","+",696,7105,0.347786985700839,288.400258653703
"YER005W","NC_001137.3","160550","162442","+",1893,2820,0.0507524460520128,42.0861595473822
"YER006W","NC_001137.3","162723","164285","+",1563,4513,0.0983704910630505,81.5731359507486
"YER007W","NC_001137.3","164527","166083","+",1557,970,0.0212247022062719,17.6004561924638
"YER007C-A","NC_001137.3;NC_001137.3","166237;166875","166771;166885","-;-",546,2988,0.186443151069586,154.606857655486
"YNCE0011C","NC_001137.3","167427","167586","-",160,86,0.018312049451187,15.1851564760521
"YER008C","NC_001137.3","167808","171818","-",4011,3855,0.0327438848442717,27.1526688653556
"YER009W","NC_001137.3","172115","172492","+",378,9365,0.844062227687297,699.933507558647
"YER010C","NC_001137.3","172634","173338","-",705,2913,0.140769916018625,116.73260317266
"YER011W","NC_001137.3","175248","176012","+",765,103852,4.62500187774355,3835.25489065442
"YNCE0012W","NC_001137.3","177099","177170","+",72,7,0.00331225700667466,2.74666913003527
"YER012W","NC_001137.3","177835","178431","+",597,5886,0.335895673934593,278.539460147381
"YER013W","NC_001137.3","178841","182278","+",3438,2724,0.0269935320454204,22.3842235159793
"YER014W","NC_001137.3","182600","184219","+",1620,3130,0.0658245360691535,54.5845992191136
"YER014C-A","NC_001137.3;NC_001137.3","183731;184678","184169;184700","-;-",462,0,0,0
"YER015W","NC_001137.3","184541","186775","+",2235,2493,0.0380017183553898,31.5126955682206
"YER016W","NC_001137.3","188277","189311","+",1035,1542,0.0507577669991783,42.090571910702
"YER017C","NC_001137.3","189503","191788","-",2286,5368,0.0800008801432151,66.3402469742602
"YER018C","NC_001137.3","191959","192624","-",666,3150,0.16113682735174,133.621741461175
"YER019W","NC_001137.3","192797","194230","+",1434,3851,0.091491943091721,75.8691415643693
"YER019C-A","NC_001137.3","194273","194539","-",267,6067,0.774143046914741,641.953448934471
"YER020W","NC_001137.3","195168","196517","+",1350,7211,0.181978554477188,150.9046178795
"YER021W","NC_001137.3","196948","198519","+",1572,8272,0.179273652950138,148.661594614951
"YER022W","NC_001137.3","198812","200875","+",2064,2055,0.033920372834135,28.1282644296801
"YER023W","NC_001137.3","201076","201936","+",861,6290,0.248889157654358,206.389831692446
"YER024W","NC_001137.3","202192","204963","+",2772,6170,0.0758316353661693,62.8829259084141
"YER025W","NC_001137.3","205251","206834","+",1584,7814,0.168064780845167,139.366705078543
"YNCE0013W","NC_001137.3","207357","207428","+",72,3,0.00141953871714628,1.17714391287226
"YER026C","NC_001137.3","207644","208474","-",831,2564,0.105117610707959,87.1681441907428
"YER027C","NC_001137.3","208979","210232","-",1254,2343,0.0636551045794017,52.7856112509034
"YER028C","NC_001137.3","210692","211876","-",1185,421,0.0121038136692372,10.0370144267184
"YER029C","NC_001137.3","212587","213177","-",591,1843,0.106242024596979,88.1005576212618
"YER030W","NC_001137.3","213437","213898","+",462,3066,0.226093802949117,187.486921395654
"YER031C","NC_001137.3","214076","214747","-",672,4168,0.211308477609489,175.226279601842
"YER032W","NC_001137.3","215063","217693","+",2631,1567,0.0202911486409872,16.8263125333713
"YER033C","NC_001137.3","218057","221287","-",3231,1031,0.0108712677242549,9.01493314147668
"YER034W","NC_001137.3","221846","222403","+",558,1901,0.116066369948175,96.247336704093
"YER035W","NC_001137.3","222639","223076","+",438,8893,0.691723715703117,573.607716009479
"YER036C","NC_001137.3","223367","225199","-",1833,10517,0.195473501646186,162.095221364027
"YER037W","NC_001137.3","225889","226854","+",966,2283,0.0805169413973903,66.7681876543445
"YER038C","NC_001137.3","226858","228252","-",1395,928,0.0226637751313849,18.7937987293842
"YER038W-A","NC_001137.3","228451","228831","+",381,10,0.00089419761710002,0.741507976612446
"YER039C","NC_001137.3","228456","229205","-",750,554,0.0251655823775693,20.8684072873994
"YER039C-A","NC_001137.3","229263","229481","-",219,295,0.0458919366091127,38.0556114298429
"YER040W","NC_001137.3","229795","231987","+",2193,1573,0.0244370385999573,20.2642667572975
"YER041W","NC_001137.3","232461","234740","+",2280,2906,0.0434229422318641,36.0082127453346
"YER042W","NC_001137.3","234937","235491","+",555,1621,0.0995058274808269,82.5146068223105
"YER043C","NC_001137.3","235770","237119","-",1350,18170,0.458542550943074,380.243642611359
"YER044C","NC_001137.3","237570","238016","-",447,5801,0.442133911310903,366.636877238763
"YER044C-A","NC_001137.3;NC_001137.3","238460;239712","239623;239774","-;-",1227,133,0.00369288311746612,3.06230103495375
"YER045C","NC_001137.3","240032","241501","-",1470,4700,0.108927868907551,90.3277778040753
"YER046W","NC_001137.3","243180","243611","+",432,4963,0.391398369622055,324.564735532501
"YER047C","NC_001137.3","243810","246503","-",2694,2251,0.0284666516908354,23.6057990902045
"YER048C","NC_001137.3","246982","248157","-",1176,3818,0.110608139225806,91.7211318233935
"YNCE0014W","NC_001137.3","250286","250357","+",72,1,0.000473179572382094,0.392381304290753
"YER048W-A","NC_001137.3","250718","251002","+",285,1165,0.139264219408456,115.484013347047
"YER049W","NC_001137.3","251728","253662","+",1935,3269,0.0575562426834256,47.7281668363338
"YER050C","NC_001137.3","253971","254387","-",417,2891,0.236194902519131,195.863197243954
"YER051W","NC_001137.3","254656","256134","+",1479,1865,0.0429604820686055,35.6247204463572
"YER052C","NC_001137.3","256375","257958","-",1584,8999,0.193551953266657,160.501788968749
"YER053C","NC_001137.3","258737","259639","-",903,2439,0.0920200646144792,76.3070831493804
"YER053C-A","NC_001137.3","260933","261046","-",114,279,0.0833792214913289,69.1417161455495
"YER054C","NC_001137.3","262052","263698","-",1647,4958,0.102558440212915,85.0459675048547
"YER055C","NC_001137.3","264892","265785","-",894,7845,0.298960570094297,247.911248227728
"YER056C","NC_001137.3","266512","268113","-",1602,27526,0.585381613905147,485.42416997336
"YER056C-A","NC_001137.3;NC_001137.3","269423;270149","269751;270185","-;-",366,10648,0.991163820339253,821.916615361561
"YER057C","NC_001137.3","270737","271126","-",390,7527,0.657530333782157,545.25306044243
"YER058W","NC_001137.3","271768","272091","+",324,1030,0.108305546567457,89.8117207598834
"YER059W","NC_001137.3","272624","273886","+",1263,2121,0.0572131424050786,47.4436530014643
"YER060W","NC_001137.3","274567","276153","+",1587,760,0.016315303214082,13.5293667112728
"YER060W-A","NC_001137.3","276572","278164","+",1593,468,0.0100089509547941,8.2998621653366
"YER061C","NC_001137.3","278298","279626","-",1329,1539,0.0394522814571219,32.7155662647477
"YER062C","NC_001137.3","279930","280682","-",753,17653,0.798696955339707,662.314629288732
"YER063W","NC_001137.3","281710","282366","+",657,5594,0.290078523606075,240.545864789312
"YER064C","NC_001137.3","282705","284222","-",1518,5609,0.125884469003533,104.388936083802
"YER065C","NC_001137.3","285241","286914","-",1674,3511,0.0714552033820874,59.2537961017132
"YNCE0015C","NC_001137.3","288443","288524","-",82,27,0.0112178181550096,9.30230799440516
"YER066W","NC_001137.3","290242","290799","+",558,893,0.0545224978241561,45.2124522234377
"YER067W","NC_001137.3","292066","292551","+",486,9774,0.685164020809272,568.16812861301
"YER068W","NC_001137.3","293050","294813","+",1764,2945,0.0568781159455211,47.1658343320925
"YER069W","NC_001137.3","295410","298001","+",2592,8444,0.110986897477622,92.035214817531
"YER070W","NC_001137.3","298950","301616","+",2667,11259,0.143825299584702,119.266261552565
"YER071C","NC_001137.3","301947","302327","-",381,1457,0.130284592811473,108.037712192433
"YER072W","NC_001137.3","302806","303195","+",390,4245,0.370827191032982,307.506209854938
"YER073W","NC_001137.3","304030","305592","+",1563,9443,0.205830389343759,170.683607973171
"YER074W","NC_001137.3;NC_001137.3","306323;306792","306325;307196","+;+",408,14174,1.18356128099008,981.46104829714
"YER074W-A","NC_001137.3;NC_001137.3;NC_001137.3","307653;307849;308068","307746;307956;308123","+;+;+",258,2435,0.321542025697786,266.636783985484
"YER075C","NC_001137.3","308413","311199","-",2787,3708,0.0453274451081026,37.5875102598952
"YNCE0016C","NC_001137.3","312023","312095","-",73,112,0.0522701379683453,43.3446964082278
"YER076C","NC_001137.3","312590","313498","-",909,1117,0.0418646797901623,34.7160330212096
"YER077C","NC_001137.3","314534","316600","-",2067,2075,0.0342007876699975,28.360796739738
"YER078C","NC_001137.3","316807","318342","-",1536,2177,0.048286496675429,40.0412859112954
"YER078W-A","NC_001137.3","318646","318810","+",165,21,0.00433604553601046,3.59563958840981
"YER079W","NC_001137.3","318920","319552","+",633,4929,0.265285548315223,219.986439679521
"YER080W","NC_001137.3","319963","321846","+",1884,5189,0.0938342216977332,77.811461960435
"YNCE0017W","NC_001137.3","322212","322762","+",551,5976,0.369502578889271,306.40778323011
"YER081W","NC_001137.3","322686","324095","+",1410,10921,0.263877146041779,218.818530595369
"YER082C","NC_001137.3","324272","325936","-",1665,2943,0.0602191343360217,49.9363536660621
"YER083C","NC_001137.3","326174","327031","-",858,2981,0.118367689952813,98.1556924271945
"YER084W","NC_001137.3","327065","327451","+",387,957,0.0842479722362165,69.8621224569768
"YER085C","NC_001137.3","327619","328140","-",522,766,0.049993869302715,41.4571143567885
"YER086W","NC_001137.3","328477","330207","+",1731,7172,0.141156765051967,117.053395398542
"YER087W","NC_001137.3","330576","332306","+",1731,1207,0.0237557467118969,19.6993095713943
"YER087C-B","NC_001137.3","332582","332830","-",249,4188,0.573014761196012,475.169032010508
"YER088C","NC_001137.3","333176","335188","-",2013,5404,0.0914597583005485,75.8424525205566
"YER089C","NC_001137.3","335946","337340","-",1395,2537,0.0619590490391418,51.3791674315169
"YER090W","NC_001137.3","337949","339472","+",1524,5217,0.11662572421027,96.7111778496783
"YER091C","NC_001137.3","339864","342167","-",2304,15581,0.230394091165169,191.052909442319
"YER092W","NC_001137.3","342855","343232","+",378,1395,0.125730572090099,104.261317997257
"YER093C","NC_001137.3","343320","347612","-",4293,1393,0.0110547445589645,9.16708019919528
"YER093C-A","NC_001137.3;NC_001137.3","347912;348277","348201;348400","-;-",414,784,0.0645170060430542,53.5003378372087
"YER094C","NC_001137.3","348729","349346","-",618,6896,0.38016073760935,315.245997016198
"YER095W","NC_001137.3","349980","351182","+",1203,4529,0.128261164088888,106.359796137625
"YER096W","NC_001137.3","351698","353236","+",1539,1596,0.0353307414045297,29.2978040537095
"YNCE0018W","NC_001137.3","354934","355005","+",72,0,0,0
"YER098W","NC_001137.3","355466","357730","+",2265,1413,0.0212535968988365,17.6244169418649
"YER099C","NC_001137.3","358105","359061","-",957,3248,0.115627880960279,95.8837223575948
"YER100W","NC_001137.3","359562","360314","+",753,6218,0.281328820500895,233.290226302461
"YER101C","NC_001137.3","360502","361794","-",1293,1886,0.0496937358800536,41.2082305276488
"YER102W","NC_001137.3","363100","363702","+",603,6698,0.378430659798837,313.811340434563
"YER103W","NC_001137.3","364589","366517","+",1929,8761,0.154731927849687,128.310517209006
"YER104W","NC_001137.3","366802","367428","+",627,832,0.0452078933077782,37.4883726510897
"YER105C","NC_001137.3","367838","372013","-",4176,3161,0.0257882866948241,21.384781083846
"YER106W","NC_001137.3","372326","373234","+",909,1301,0.0487609206866617,40.4346991589916
"YER107C","NC_001137.3","373448","374545","-",1098,2005,0.06221147820499,51.5884927936367
"YER109C","NC_001137.3","375215","377614","-",2400,1619,0.0229823318305983,19.0579599494019
"YER110C","NC_001137.3","378762","382103","-",3342,8131,0.0828888280726493,68.7350603631191
"YER111C","NC_001137.3","382595","385876","-",3282,1717,0.0178233855746996,14.7799349060451
"YER112W","NC_001137.3","387232","387795","+",564,2867,0.173183723491846,143.611557370416
"YER113C","NC_001137.3","387932","390052","-",2121,1551,0.024913205661034,20.6591254185558
"YER114C","NC_001137.3","390590","393712","-",3123,2751,0.0300107666541358,24.886247103259
"YER115C","NC_001137.3","394292","394867","-",576,1576,0.0932163757592725,77.2991169452783
"YER116C","NC_001137.3","395348","396172","-",825,1771,0.0731346347073764,60.6464543911787
"YER117W","NC_001137.3;NC_001137.3","396769;397282","396810;397653","+;+",414,16581,1.36448530255087,1131.49120112086
"YER118C","NC_001137.3","397952","399055","-",1104,1386,0.042771318738364,35.4678578965424
"YER119C","NC_001137.3","399496","400842","-",1347,2057,0.0520265682168356,43.142717661973
"YER120W","NC_001137.3","401135","401869","+",735,6998,0.324373287921296,268.984591094859
"YER121W","NC_001137.3","402375","402719","+",345,588,0.0580653054387488,48.1503040534879
"YER122C","NC_001137.3","402871","404352","-",1482,7490,0.1721837245575,142.782314290093
"YER123W","NC_001137.3","404813","406387","+",1575,1759,0.0380490453860618,31.5519412227398
"YER124C","NC_001137.3","407342","409063","-",1722,8462,0.167416538320444,138.829153877701
"YER125W","NC_001137.3","410189","412618","+",2430,5219,0.0731710870596192,60.67668228425
"YER126C","NC_001137.3","413394","414179","-",786,3774,0.163582873847636,135.650110753585
"YER127W","NC_001137.3","414481","415554","+",1074,3094,0.0981464310804602,81.3873355626093
"YER128W","NC_001137.3","415859","416470","+",612,998,0.0555568486161564,46.0701813743731
"YER129W","NC_001137.3","417281","420709","+",3429,4367,0.0433884554875087,35.9796148207395
"YER130C","NC_001137.3","421115","422446","-",1332,2671,0.0683168993423012,56.6513764194919
"YER131W","NC_001137.3","423952","424311","+",360,15808,1.49600453604323,1240.55273164564
"YNCE0019W","NC_001137.3","424698","424883","+",186,539,0.0987266281989478,81.8684605210512
"YER132C","NC_001137.3","425188","430449","-",5262,1771,0.0114663765932318,9.50842357900465
"YNCE0020C","NC_001137.3","431129","431220","-",92,5,0.00185157223975602,1.53540510374642
"YER133W","NC_001137.3;NC_001137.3","432495;433197","432671;433958","+;+",939,9942,0.360717033249031,299.122422537405
"YNCE0021C","NC_001137.3","434541","434612","-",72,6,0.00283907743429256,2.35428782574452
"YNCE0022C","NC_001137.3","435752","435824","-",73,0,0,0
"YER134C","NC_001137.3","437267","437803","-",537,1292,0.0819684479353294,67.9718406896517
"YER135C","NC_001137.3","437952","438344","-",393,53,0.00459453752725209,3.80999251189189
"YNCE0023W","NC_001137.3","438700","438773","+",74,0,0,0
"YER136W","NC_001137.3","439616","440971","+",1356,6025,0.151375588863829,125.527293363812
"YER137C","NC_001137.3","441373","441819","-",447,545,0.0415381799111261,34.4452849672688
"YNCE0024W","NC_001137.3","441987","442508","+",522,714,0.0466000296111469,38.6427932777376
"YNCE0025C","NC_001137.3","443202","443275","-",74,7,0.0032227365470348,2.67243482922351
"YER138C","NC_001137.3","443756","449024","-",5269,4,2.58636775187024e-05,0.0214472984694889
"YER137C-A","NC_001137.3","447702","449024","-",1323,0,0,0
"YER138W-A","NC_001137.3","449474","449578","+",105,36,0.0116807757296608,9.68621276877744
"YER139C","NC_001137.3","450563","451243","-",681,925,0.0462757114840638,38.3738544284348
"YER140W","NC_001137.3","451565","453235","+",1671,1106,0.02254951269176,18.6990472910121
"YER141W","NC_001137.3","453459","454919","+",1461,3487,0.0813130432310322,67.4283502946294
