"Geneid","Chr","Start","End","Strand","Length","X.scratch_tmp.grp.msc_appbio.group8.output.alignment_SRR1166445.theAlignmentAligned.sortedByCoord.out.bam","rpkm","normalized_rpkm"
"YDR511W","NC_001136.10","1470017","1470418","+",402,1647,0.117135578244755,95.5711232919063
"YDR512C","NC_001136.10","1470500","1471063","-",564,1504,0.076241250685111,62.2053698657702
"YDR513W","NC_001136.10","1471017","1471448","+",432,5939,0.393052767203884,320.69244065348
"YDR514C","NC_001136.10","1471548","1472999","-",1452,1945,0.0382978389934248,31.2472738607756
"YDR515W","NC_001136.10","1473429","1474772","+",1344,1334,0.0283777423029961,23.1534496096366
"YDR516C","NC_001136.10","1474974","1476476","-",1503,18119,0.344664476338205,281.212349450571
"YDR517W","NC_001136.10","1477239","1478357","+",1119,9839,0.251386617121584,205.106780867732
"YDR518W","NC_001136.10","1478608","1480161","+",1554,3227,0.0593702982531017,48.4403302502028
"YDR519W","NC_001136.10","1480425","1480832","+",408,4137,0.289898946768662,236.529058028209
"YDR520C","NC_001136.10","1481085","1483403","-",2319,1981,0.0244233372586036,19.92704361321
"YDR522C","NC_001136.10","1483795","1485303","-",1509,298,0.005646096596462,4.60666009443328
"YDR523C","NC_001136.10","1485566","1487038","-",1473,799,0.0155083399433309,12.6532817013112
"YDR524C","NC_001136.10","1487542","1488990","-",1449,1673,0.0330102516553289,26.9331220976795
"YDR524W-C","NC_001136.10","1489403","1489492","+",90,17221,5.47062740853457,4463.49447691012
"YDR524C-B","NC_001136.10","1489598","1489798","-",201,60819,8.65096385339136,7058.33654825798
"YDR525W","NC_001136.10","1489905","1490234","+",330,64,0.00554481823164444,4.52402689932874
"YDR525W-A","NC_001136.10","1490596","1490835","+",240,1653,0.196916855285138,160.664806856435
"YDR527W","NC_001136.10","1491094","1492413","+",1320,3630,0.0786237897690207,64.1492876740755
"YNCD0032C","NC_001136.10","1492477","1493026","-",550,846,0.0439773395997299,35.8811883453011
"YDR528W","NC_001136.10","1494586","1495857","+",1272,5471,0.122970484227076,100.331833294702
"YDR529C","NC_001136.10","1496165","1496548","-",384,17777,1.32357491545822,1079.90708994511
"YDR530C","NC_001136.10","1496791","1497768","-",978,4743,0.138655004601028,113.128860917695
"YDR531W","NC_001136.10","1498232","1499335","+",1104,3717,0.0962597584227438,78.5385053638138
"YDR532C","NC_001136.10","1499396","1500553","-",1158,1867,0.046095341654502,37.6092699285599
"YDR533C","NC_001136.10","1501447","1502160","-",714,5966,0.238894591169838,194.914515031085
"YDR534C","NC_001136.10","1503314","1504900","-",1587,703,0.0126648391379095,10.3332644176835
"YDR536W","NC_001136.10","1508005","1509714","+",1710,4142,0.0692524693723092,56.5032109614079
"YDR538W","NC_001136.10","1510902","1511630","+",729,748,0.0293356252636127,23.9349879936194
"YDR539W","NC_001136.10","1512094","1513605","+",1512,3609,0.0682427266176998,55.6793600807452
"YDR540C","NC_001136.10","1517136","1517675","-",540,678,0.0358969221975731,29.2883616451335
"YDR541C","NC_001136.10","1519664","1520698","-",1035,3132,0.0865172453426695,70.5895718911566
"YDR542W","NC_001136.10","1523249","1523611","+",363,24,0.00189027894260606,1.54228189749843
"YDR545W","NC_001136.10","1526321","1531711","+",5391,8,4.24269619839238e-05,0.0346162325352088
"YEL077C","NC_001137.3","264","4097","-",3834,404,0.00301266287918475,2.45803691566619
"YEL076C-A","NC_001137.3;NC_001137.3","4185;4602","4322;5114","-;-",651,0,0,0
"YEL076C","NC_001137.3","4464","5114","-",651,0,0,0
"YEL075C","NC_001137.3","5345","5713","-",369,0,0,0
"YEL073C","NC_001137.3","7230","7553","-",324,759,0.066975820914351,54.6456895001384
"YEL072W","NC_001137.3","13720","14415","+",696,764,0.0313837906915004,25.6060897507804
"YEL071W","NC_001137.3","16355","17845","+",1491,59332,1.13771274789965,928.261822151881
"YEL070W","NC_001137.3","19589","21097","+",1509,30816,0.583859438646218,476.37193781898
"YEL069C","NC_001137.3","21537","23231","-",1695,2679,0.045188121810932,36.8690676704421
"YEL068C","NC_001137.3","25646","25978","-",333,1382,0.118654739241918,96.8106094082144
"YEL067C","NC_001137.3","26189","26776","-",588,594,0.028882208486579,23.5650444517012
"YEL066W","NC_001137.3","26721","27206","+",486,3849,0.226429455159716,184.744188744868
"YEL065W","NC_001137.3","27657","29543","+",1887,4907,0.0743473404435294,60.6601251850824
"YEL064C","NC_001137.3","29797","31239","-",1443,1394,0.0276196214800012,22.5348975033481
"YEL063C","NC_001137.3","31694","33466","-",1773,4089,0.0659370714998771,53.7981720349269
"YEL062W","NC_001137.3","34407","36254","+",1848,937,0.0144963579326195,11.8276038076759
"YEL061C","NC_001137.3","36535","39537","-",3003,3073,0.0292569135059124,23.8707669327562
"YEL060C","NC_001137.3","40046","41953","-",1908,39767,0.595889507860615,486.187292345142
"YEL059C-A","NC_001137.3","42400","42624","-",225,1376,0.174846601571188,142.6576482255
"YEL059W","NC_001137.3","42652","42960","+",309,787,0.0728177964674543,59.4121675781082
"YEL058W","NC_001137.3","43252","44925","+",1674,7322,0.125053413422129,102.031298870334
"YEL057C","NC_001137.3","45020","45721","-",702,522,0.0212595795179637,17.3457281356475
"YEL056W","NC_001137.3","47168","48373","+",1206,2117,0.0501874153297202,40.9480000018145
"YEL055C","NC_001137.3","48471","51539","-",3069,3375,0.0314411316058467,25.6528743031494
"YNCE0001C","NC_001137.3","52150","52320","-",171,11,0.00183915297705312,1.50056813272691
"YEL054C","NC_001137.3","52721","53218","-",498,11413,0.65522695336534,534.600817980448
"YEL053C","NC_001137.3","53901","56102","-",2202,2538,0.0329530473839938,26.8864490325826
"YEL052W","NC_001137.3","56571","58100","+",1530,3311,0.0618712698574516,50.4808773592071
"YEL051W","NC_001137.3","58378","59148","+",771,10180,0.377498021388341,308.001296319816
"YEL050C","NC_001137.3","59670","60851","-",1182,3503,0.0847313138166066,69.1324272334369
"YNCE0002W","NC_001137.3","61352","61433","+",82,59,0.0205711911147327,16.784070832685
"YNCE0003W","NC_001137.3","61699","61789","+",91,3,0.000942542934293955,0.769022429659247
"YNCE0004C","NC_001137.3","61890","61960","-",71,1,0.000402682662069248,0.32854948872766
"YEL049W","NC_001137.3","63728","64090","+",363,3002,0.236442391070974,192.913760678763
"YEL048C","NC_001137.3","64709","65167","-",459,657,0.0409236125000964,33.3896470603031
"YEL047C","NC_001137.3","65385","66797","-",1413,8105,0.163995577707756,133.804278864668
"YEL046C","NC_001137.3","67629","68792","-",1164,13434,0.329969381992198,269.222596255399
"YEL044W","NC_001137.3","69757","70257","+",501,4299,0.245330192137195,200.165333123463
"YEL043W","NC_001137.3","70478","73348","+",2871,2875,0.0286303024712244,23.3595138929061
"YEL042W","NC_001137.3","73771","75327","+",1557,2741,0.050331711976852,41.0657318887467
"YEL041W","NC_001137.3","75944","77431","+",1488,1538,0.0295511702504286,24.1108515255934
"YEL040W","NC_001137.3","78053","79456","+",1404,3520,0.0716798083364292,58.4836810703822
"YEL039C","NC_001137.3","79636","79977","-",342,5026,0.420162857394044,342.811610685703
"YEL038W","NC_001137.3","80462","81145","+",684,5055,0.211293597704625,172.394816157603
"YEL037C","NC_001137.3","81407","82603","-",1197,7771,0.185611140060776,151.440454018452
"YEL036C","NC_001137.3","83050","84552","-",1503,4715,0.0896899942565615,73.1782232827112
"YEL035C","NC_001137.3","85045","85545","-",501,54,0.00308160743787125,2.51428890176017
"YEL034W","NC_001137.3","85676","86149","+",474,13630,0.822126777561759,670.774676638013
"YEL033W","NC_001137.3","86179","86598","+",420,2062,0.14036558831491,114.524529163588
"YNCE0005W","NC_001137.3","86604","86685","+",82,0,0,0
"YEL032W","NC_001137.3","86937","89852","+",2916,7185,0.0704466803205405,57.4775697640894
"YEL031W","NC_001137.3","90258","93905","+",3648,10043,0.0787100000648201,64.2196268052971
"YEL030W","NC_001137.3","94644","96578","+",1935,1431,0.021143649172557,17.2511403639374
"YEL029C","NC_001137.3","96858","97796","-",939,2036,0.0619916878573826,50.5791266160975
"YEL028W","NC_001137.3","98668","99129","+",462,426,0.0263626402531309,21.5093243204692
"YNCE0006W","NC_001137.3","100133","100204","+",72,3,0.00119126954195486,0.97195890415266
"YEL027W","NC_001137.3","100769","101251","+",483,21625,1.28005981837386,1044.40304607708
"YEL026W","NC_001137.3","101943","102323","+",381,9134,0.685420850155319,559.236071214513
"YEL025C","NC_001137.3","102581","106147","-",3567,3891,0.0311874165702026,25.445867761534
"YEL024W","NC_001137.3","107260","107907","+",648,6081,0.268300373504722,218.906744301938
"YEL023C","NC_001137.3","108504","110552","-",2049,2284,0.0318695125484615,26.0023910639493
"YEL022W","NC_001137.3","111421","115800","+",4380,2793,0.018231319620164,14.8749655851966
"YEL021W","NC_001137.3","116167","116970","+",804,23518,0.836306778737146,682.344164413798
"YEL020W-A","NC_001137.3","117211","117474","+",264,700,0.0758080617607638,61.8519302642602
"YNCE0007C","NC_001137.3","117667","118035","-",369,311,0.0240965741494609,19.6604370205839
"YEL020C","NC_001137.3","118617","120299","-",1683,2505,0.0425544413917565,34.7202432071645
"YEL019C","NC_001137.3","120498","121301","-",804,706,0.0251055610931382,20.4836712337844
"YEL018W","NC_001137.3","121471","122310","+",840,2463,0.0838313394809948,68.3981365979429
"YEL017C-A","NC_001137.3","122798","122929","-",132,1237,0.267927349708757,218.602393533971
"YEL017W","NC_001137.3","123657","124670","+",1014,1256,0.0354138353774036,28.8942102630945
"YEL016C","NC_001137.3","124737","126218","-",1482,2465,0.0475543226059713,38.7996550402641
"YEL015W","NC_001137.3","126629","128284","+",1656,4083,0.070492080286981,57.5146116761639
"YEL014C","NC_001137.3","128303","128608","-",306,111,0.0103710524829011,8.46175987144668
"YEL013W","NC_001137.3","128825","130561","+",1737,2876,0.0473380477051769,38.6231959701976
"YNCE0008C","NC_001137.3","131082","131153","-",72,3,0.00119126954195486,0.97195890415266
"YEL012W","NC_001137.3;NC_001137.3","131772;131900","131776;132551","+;+",657,5832,0.253789368718931,207.067190101126
"YEL011W","NC_001137.3","133120","135234","+",2115,22680,0.30658715701034,250.144997970863
"YNCE0009C","NC_001137.3","135425","135497","-",73,2,0.000783300520737442,0.639096265744215
"YEL009C-A","NC_001137.3","136371","136778","-",408,60,0.00420448073631127,3.43044319112703
"YNCE0010W","NC_001137.3","138666","138737","+",72,0,0,0
"YEL009C","NC_001137.3","138918","139763","-",846,52379,1.77014205214336,1444.26199831524
"YEL008W","NC_001137.3","140512","140892","+",381,161,0.0120815367719516,9.85734699644587
"YEL007W","NC_001137.3","141892","143892","+",2001,3534,0.050494111679382,41.1982340902609
"YEL006W","NC_001137.3","144327","145334","+",1008,2492,0.070681992822655,57.6695616463911
"YEL005C","NC_001137.3","145907","146755","-",849,2051,0.0690683768353192,56.3530095382927
"YEL004W","NC_001137.3","146951","147979","+",1029,1085,0.0301464128984495,24.5965110438632
"YEL003W","NC_001137.3;NC_001137.3","148176;148283","148194;148599","+;+",336,1861,0.158353758398428,129.201108616293
"YEL002C","NC_001137.3","148722","150014","-",1293,5668,0.125329294919724,102.256391067049
"YEL001C","NC_001137.3","150301","150978","-",678,3550,0.149699358369549,122.13996848644
"YER001W","NC_001137.3","153520","155808","+",2289,4449,0.0555696796032207,45.3393988422037
"YER002W","NC_001137.3","156803","157498","+",696,5293,0.217427230536796,177.399257920001
"YER003C","NC_001137.3;NC_001137.3","157736;159088","158994;159118","-;-",1290,8659,0.191910752814644,156.580319089449
"YER004W","NC_001137.3","159580","160275","+",696,8406,0.34530385412664,281.734018907147
"YER005W","NC_001137.3","160550","162442","+",1893,2959,0.044690542943194,36.4630922014291
"YER006W","NC_001137.3","162723","164285","+",1563,5332,0.0975331930549453,79.577502908898
"YER007W","NC_001137.3","164527","166083","+",1557,987,0.0181238233203768,14.7872591660682
"YER007C-A","NC_001137.3;NC_001137.3","166237;166875","166771;166885","-;-",546,3592,0.188089678887994,153.462698185334
"YNCE0011C","NC_001137.3","167427","167586","-",160,108,0.0192985665796687,15.7457342472731
"YER008C","NC_001137.3","167808","171818","-",4011,4585,0.0326819497374003,26.6652599882719
"YER009W","NC_001137.3","172115","172492","+",378,11556,0.874051481068594,713.140133104009
"YER010C","NC_001137.3","172634","173338","-",705,3504,0.142100714042888,115.940221281733
"YER011W","NC_001137.3","175248","176012","+",765,139563,5.21591062223831,4255.67060518455
"YNCE0012W","NC_001137.3","177099","177170","+",72,4,0.00158835938927315,1.29594520553688
"YER012W","NC_001137.3","177835","178431","+",597,7083,0.339206519222765,276.759192687971
"YER013W","NC_001137.3","178841","182278","+",3438,3340,0.0277754992679178,22.6620784633151
"YER014W","NC_001137.3","182600","184219","+",1620,3869,0.0682818053010867,55.7112444469132
"YER014C-A","NC_001137.3;NC_001137.3","183731;184678","184169;184700","-;-",462,0,0,0
"YER015W","NC_001137.3","184541","186775","+",2235,3236,0.0413954173182918,33.7745934371866
"YER016W","NC_001137.3","188277","189311","+",1035,1990,0.0549710466896271,44.8509732003198
"YER017C","NC_001137.3","189503","191788","-",2286,6504,0.0813440115577366,66.3687213922194
"YER018C","NC_001137.3","191959","192624","-",666,3588,0.154027932127353,125.671659390982
"YER019W","NC_001137.3","192797","194230","+",1434,4504,0.0897987952630073,73.2669942142858
"YER019C-A","NC_001137.3","194273","194539","-",267,8183,0.876238980837449,714.924917993817
"YER020W","NC_001137.3","195168","196517","+",1350,8266,0.175058382823091,142.830440919571
"YER021W","NC_001137.3","196948","198519","+",1572,9144,0.166304865521149,135.688430833159
"YER022W","NC_001137.3","198812","200875","+",2064,2293,0.0317625704616569,25.9151368281634
"YER023W","NC_001137.3","201076","201936","+",861,8213,0.272721860573526,222.514243339534
"YER024W","NC_001137.3","202192","204963","+",2772,8264,0.08523507787632,69.5434492114076
"YER025W","NC_001137.3","205251","206834","+",1584,9369,0.169106126342047,137.973984439489
"YNCE0013W","NC_001137.3","207357","207428","+",72,5,0.00198544923659143,1.6199315069211
"YER026C","NC_001137.3","207644","208474","-",831,3991,0.137309942005541,112.031421992008
"YER027C","NC_001137.3","208979","210232","-",1254,2628,0.059916868062342,48.886277514128
"YER028C","NC_001137.3","210692","211876","-",1185,533,0.0128596793085963,10.4922348539416
"YER029C","NC_001137.3","212587","213177","-",591,2233,0.108024563946607,88.1374307806249
"YER030W","NC_001137.3","213437","213898","+",462,3919,0.242523913502395,197.875685473988
"YER031C","NC_001137.3","214076","214747","-",672,5443,0.231574289887868,188.941868403676
"YER032W","NC_001137.3","215063","217693","+",2631,1887,0.0205055929365457,16.7305491642971
"YER033C","NC_001137.3","218057","221287","-",3231,1218,0.0107778369701097,8.79365604648423
"YER034W","NC_001137.3","221846","222403","+",558,2536,0.129938045522474,106.016678749727
"YER035W","NC_001137.3","222639","223076","+",438,10589,0.691197434507398,563.949196497124
"YER036C","NC_001137.3","223367","225199","-",1833,13971,0.21791458946843,177.796894925261
"YER037W","NC_001137.3","225889","226854","+",966,2911,0.0861561648852322,70.2949657139973
"YER038C","NC_001137.3","226858","228252","-",1395,1050,0.0215197078546684,17.5579673008222
"YER038W-A","NC_001137.3","228451","228831","+",381,8,0.000600324808544181,0.489806061935198
"YER039C","NC_001137.3","228456","229205","-",750,657,0.025045250850059,20.4344640009055
"YER039C-A","NC_001137.3","229263","229481","-",219,356,0.0464758308970882,37.9197117674901
"YER040W","NC_001137.3","229795","231987","+",2193,1945,0.0253572559135672,20.68902947827
"YER041W","NC_001137.3","232461","234740","+",2280,3268,0.0409796722432472,33.4353863028515
"YER042W","NC_001137.3","234937","235491","+",555,1835,0.0945288479778235,77.1262525024921
"YER043C","NC_001137.3","235770","237119","-",1350,26047,0.551626626831969,450.073130248255
"YER044C","NC_001137.3","237570","238016","-",447,7355,0.470431542608214,383.825918928473
"YER044C-A","NC_001137.3;NC_001137.3","238460;239712","239623;239774","-;-",1227,164,0.00382138298054957,3.11787306173176
"YER045C","NC_001137.3","240032","241501","-",1470,4643,0.0903030936048394,73.6784521139722
"YER046W","NC_001137.3","243180","243611","+",432,5873,0.388684778883383,317.128591338254
"YER047C","NC_001137.3","243810","246503","-",2694,2691,0.0285586310681561,23.3010370697087
"YER048C","NC_001137.3","246982","248157","-",1176,4678,0.113729773821731,92.7923215025743
"YNCE0014W","NC_001137.3","250286","250357","+",72,1,0.000397089847318287,0.32398630138422
"YER048W-A","NC_001137.3","250718","251002","+",285,1356,0.136030442011856,110.987475707874
"YER049W","NC_001137.3","251728","253662","+",1935,3775,0.0557772715768012,45.5087734967602
"YER050C","NC_001137.3","253971","254387","-",417,3674,0.251897801274369,205.523856912626
"YER051W","NC_001137.3","254656","256134","+",1479,2010,0.0388552012872904,31.7020267317947
"YER052C","NC_001137.3","256375","257958","-",1584,11235,0.202786565210043,165.453913456896
"YER053C","NC_001137.3","258737","259639","-",903,2677,0.0847582342541704,69.1543916655593
"YER053C-A","NC_001137.3","260933","261046","-",114,502,0.125898381065545,102.720709449397
"YER054C","NC_001137.3","262052","263698","-",1647,6054,0.105092106477154,85.7448335991286
"YER055C","NC_001137.3","264892","265785","-",894,9216,0.294731277816268,240.471765387139
"YER056C","NC_001137.3","266512","268113","-",1602,34723,0.619692169367769,505.607925526484
"YER056C-A","NC_001137.3;NC_001137.3","269423;270149","269751;270185","-;-",366,13448,1.05050444591534,857.108415937375
"YER057C","NC_001137.3","270737","271126","-",390,9686,0.710069955899986,579.347319730625
"YER058W","NC_001137.3","271768","272091","+",324,1326,0.117009141676455,95.4679634745501
"YER059W","NC_001137.3","272624","273886","+",1263,2589,0.0586070659215417,47.8176076551304
"YER060W","NC_001137.3","274567","276153","+",1587,850,0.0153131056432761,12.4939896942119
"YER060W-A","NC_001137.3","276572","278164","+",1593,465,0.00834561713007924,6.80920362231242
"YER061C","NC_001137.3","278298","279626","-",1329,1718,0.0369589358569472,30.1548604484744
"YER062C","NC_001137.3","279930","280682","-",753,23478,0.891430320510476,727.319558619797
"YER063W","NC_001137.3","281710","282366","+",657,7101,0.309012055430921,252.123476836093
"YER064C","NC_001137.3","282705","284222","-",1518,6427,0.121048052903461,98.7633182132671
"YER065C","NC_001137.3","285241","286914","-",1674,4559,0.0778637683408201,63.5291848606735
"YNCE0015C","NC_001137.3","288443","288524","-",82,30,0.0104599276854573,8.53427330475506
"YER066W","NC_001137.3","290242","290799","+",558,961,0.0492391410674675,40.1743013716433
"YER067W","NC_001137.3","292066","292551","+",486,11163,0.656698365276153,535.801345533636
"YER068W","NC_001137.3","293050","294813","+",1764,3653,0.0592069066226,48.3070187329206
"YER069W","NC_001137.3","295410","298001","+",2592,9164,0.101081426689577,82.4725129412497
"YER070W","NC_001137.3","298950","301616","+",2667,15832,0.169720399444134,138.475170938537
"YER071C","NC_001137.3","301947","302327","-",381,1511,0.113386348213782,92.5121199480106
"YER072W","NC_001137.3","302806","303195","+",390,5017,0.367790725660771,300.081096746701
"YER073W","NC_001137.3","304030","305592","+",1563,9861,0.180377872602178,147.170621940106
"YER074W","NC_001137.3;NC_001137.3","306323;306792","306325;307196","+;+",408,18451,1.29294790109465,1054.91845532475
"YER074W-A","NC_001137.3;NC_001137.3;NC_001137.3","307653;307849;308068","307746;307956;308123","+;+;+",258,2932,0.324911841582479,265.096140183777
"YER075C","NC_001137.3","308413","311199","-",2787,4276,0.0438653912714659,35.7898495083468
"YNCE0016C","NC_001137.3","312023","312095","-",73,117,0.0458230804631404,37.3871315460365
"YER076C","NC_001137.3","312590","313498","-",909,1260,0.0396303530788943,32.3344744351776
"YER077C","NC_001137.3","314534","316600","-",2067,2522,0.034883968473848,28.4618909291496
"YER078C","NC_001137.3","316807","318342","-",1536,2514,0.0467945566949143,38.1797607037467
"YER078W-A","NC_001137.3","318646","318810","+",165,27,0.00467844038294999,3.81714769630863
"YER079W","NC_001137.3","318920","319552","+",633,5360,0.24209307089585,197.52416023728
"YER080W","NC_001137.3","319963","321846","+",1884,5444,0.082614922119774,67.4056595440392
"YNCE0017W","NC_001137.3","322212","322762","+",551,5855,0.303806163403806,247.875980420203
"YER081W","NC_001137.3","322686","324095","+",1410,11462,0.232414153019346,189.627114202515
"YER082C","NC_001137.3","324272","325936","-",1665,3521,0.0604606855095216,49.3299791210308
"YER083C","NC_001137.3","326174","327031","-",858,3801,0.126657777034138,103.34030194921
"YER084W","NC_001137.3","327065","327451","+",387,1132,0.0836289687747536,68.2330219845464
"YER085C","NC_001137.3","327619","328140","-",522,758,0.0415164281747947,33.8733264067915
"YER086W","NC_001137.3","328477","330207","+",1731,8669,0.143183579330422,116.823732964983
"YER087W","NC_001137.3","330576","332306","+",1731,1392,0.0229912957005361,18.7586383997297
"YER087C-B","NC_001137.3","332582","332830","-",249,5447,0.625430862171385,510.290135028389
"YER088C","NC_001137.3","333176","335188","-",2013,6392,0.0907850362107358,74.0716699295833
"YER089C","NC_001137.3","335946","337340","-",1395,3364,0.0689450449743853,56.2523828571105
"YER090W","NC_001137.3","337949","339472","+",1524,6378,0.119652238402962,97.6244707194592
"YER091C","NC_001137.3","339864","342167","-",2304,20567,0.2552170903061,208.232070642789
"YER092W","NC_001137.3","342855","343232","+",378,1834,0.138716719996521,113.179214616887
"YER093C","NC_001137.3","343320","347612","-",4293,1592,0.0106023821707457,8.65050216861515
"YER093C-A","NC_001137.3;NC_001137.3","347912;348277","348201;348400","-;-",414,935,0.0645702621291475,52.6829898772601
"YER094C","NC_001137.3","348729","349346","-",618,8130,0.376117334993903,306.874791874218
"YER095W","NC_001137.3","349980","351182","+",1203,5686,0.135133338963697,110.255527760838
"YER096W","NC_001137.3","351698","353236","+",1539,2067,0.0383992848845333,31.330043740874
"YNCE0018W","NC_001137.3","354934","355005","+",72,2,0.000794179694636573,0.64797260276844
"YER098W","NC_001137.3","355466","357730","+",2265,1580,0.0199439033249131,16.2722656271386
"YER099C","NC_001137.3","358105","359061","-",957,3777,0.112838246017894,92.0649224071372
"YER100W","NC_001137.3","359562","360314","+",753,6498,0.246720939717057,201.300046507856
"YER101C","NC_001137.3","360502","361794","-",1293,2165,0.0478718989945665,39.0587661715176
"YER102W","NC_001137.3","363100","363702","+",603,7866,0.372956267343957,304.295671246361
"YER103W","NC_001137.3","364589","366517","+",1929,9163,0.135808433131352,110.806338273727
"YER104W","NC_001137.3","366802","367428","+",627,935,0.042634909922595,34.7858976223057
"YER105C","NC_001137.3","367838","372013","-",4176,3783,0.0258998429725013,21.1317272092501
"YER106W","NC_001137.3","372326","373234","+",909,1368,0.0430272404856567,35.1060008153357
"YER107C","NC_001137.3","373448","374545","-",1098,2272,0.0591598775807965,48.2686476554064
"YER109C","NC_001137.3","375215","377614","-",2400,2105,0.0250762238581498,20.4597349324135
"YER110C","NC_001137.3","378762","382103","-",3342,10291,0.0880384549821003,71.8307294982766
"YER111C","NC_001137.3","382595","385876","-",3282,2273,0.0198007727156373,16.1554851125338
"YER112W","NC_001137.3","387232","387795","+",564,3528,0.178842508256032,145.917915483004
"YER113C","NC_001137.3","387932","390052","-",2121,1781,0.0240073669501737,19.5876527105617
"YER114C","NC_001137.3","390590","393712","-",3123,3411,0.0312270540450185,25.4782080466069
"YER115C","NC_001137.3","394292","394867","-",576,1632,0.0810063288529305,66.0932054823809
"YER116C","NC_001137.3","395348","396172","-",825,1954,0.0677160926539577,55.2496785080523
"YER117W","NC_001137.3;NC_001137.3","396769;397282","396810;397653","+;+",414,20376,1.40714830068824,1148.09476121824
"YER118C","NC_001137.3","397952","399055","-",1104,1515,0.0392342033926437,32.0112552128539
"YER119C","NC_001137.3","399496","400842","-",1347,2423,0.0514288837444388,41.9609162541095
"YER120W","NC_001137.3","401135","401869","+",735,8662,0.336939649711445,274.909649886378
"YER121W","NC_001137.3","402375","402719","+",345,800,0.0662967397261835,54.091625970235
"YER122C","NC_001137.3","402871","404352","-",1482,8613,0.166160397811453,135.570559375982
"YER123W","NC_001137.3","404813","406387","+",1575,2028,0.0368136324736679,30.0363071637576
"YER124C","NC_001137.3","407342","409063","-",1722,10804,0.179379458275684,146.356013943768
"YER125W","NC_001137.3","410189","412618","+",2430,6565,0.0772413288190978,63.0213353655527
"YER126C","NC_001137.3","413394","414179","-",786,4743,0.172524929389066,140.763391828887
"YER127W","NC_001137.3","414481","415554","+",1074,3527,0.0938906742899394,76.6055654736632
"YER128W","NC_001137.3","415859","416470","+",612,1202,0.0561531760560683,45.8154746192744
"YER129W","NC_001137.3","417281","420709","+",3429,4962,0.0413723847221698,33.7558011017008
"YER130C","NC_001137.3","421115","422446","-",1332,2952,0.0633626610423558,51.6977060370928
"YER131W","NC_001137.3","423952","424311","+",360,19459,1.54539426779331,1260.88988772711
"YNCE0019W","NC_001137.3","424698","424883","+",186,484,0.074396704297568,60.7004012399854
"YER132C","NC_001137.3","425188","430449","-",5262,2264,0.012301182408145,10.0365562554236
"YNCE0020C","NC_001137.3","431129","431220","-",92,5,0.00155382983733243,1.26777248367738
"YER133W","NC_001137.3;NC_001137.3","432495;433197","432671;433958","+;+",939,10715,0.326248003630577,266.186317137271
"YNCE0021C","NC_001137.3","434541","434612","-",72,5,0.00198544923659143,1.6199315069211
"YNCE0022C","NC_001137.3","435752","435824","-",73,0,0,0
"YER134C","NC_001137.3","437267","437803","-",537,1594,0.0848663083743484,69.2425695293559
"YER135C","NC_001137.3","437952","438344","-",393,63,0.00458320495530725,3.73944494422092
"YNCE0023W","NC_001137.3","438700","438773","+",74,0,0,0
"YER136W","NC_001137.3","439616","440971","+",1356,7034,0.148307786869212,121.00458286389
"YER137C","NC_001137.3","441373","441819","-",447,605,0.0386962723695404,31.5723563496569
"YNCE0024W","NC_001137.3","441987","442508","+",522,874,0.0478698657318872,39.0571072289391
"YNCE0025C","NC_001137.3","443202","443275","-",74,1,0.000386357689282657,0.315229914860322
"YER138C","NC_001137.3","443756","449024","-",5269,4,2.17046642679192e-05,0.0177088735620906
"YER137C-A","NC_001137.3","447702","449024","-",1323,0,0,0
"YER138W-A","NC_001137.3","449474","449578","+",105,18,0.00490122325832857,3.99891663422809
"YER139C","NC_001137.3","450563","451243","-",681,948,0.0397999480448707,32.4728472647303
"YER140W","NC_001137.3","451565","453235","+",1671,1354,0.0231666636956105,18.9017214538269
"YER141W","NC_001137.3","453459","454919","+",1461,4079,0.0798223977270451,65.1272340047425
"YER142C","NC_001137.3","455146","456036","-",891,1642,0.0526886084280102,42.9887278281122
"YER143W","NC_001137.3","456319","457605","+",1287,3603,0.0800399843293867,65.3047632943969
"YER144C","NC_001137.3","457806","460223","-",2418,1697,0.0200653539721826,16.3713574227996
"YER145C","NC_001137.3","460526","461740","-",1215,20372,0.479378629307741,391.125862625145
"YER145C-A","NC_001137.3","462386","462823","-",438,87,0.00567892877534645,4.63344792664556
"YER146W","NC_001137.3","462585","462866","+",282,262,0.0265627761695467,21.6726155649359
"YER147C","NC_001137.3","462968","464842","-",1875,2377,0.0362450905757018,29.5724328341872
"YER148W","NC_001137.3","465303","466025","+",723,6637,0.262454969293092,214.137468775476
"YER149C","NC_001137.3","466208","467470","-",1263,2098,0.0474923230217823,38.7490694710172
"YER150W","NC_001137.3","468370","468816","+",447,15547,0.994398258726024,811.331279616719
"YNCE0026W","NC_001137.3","469457","469530","+",74,5,0.00193178844641329,1.57614957430161
"YER151C","NC_001137.3","469686","472424","-",2739,5701,0.0595086760892412,48.5532329688877
"YER152C","NC_001137.3","472657","473988","-",1332,3349,0.0718839945226455,58.6502769370677
"YER153C","NC_001137.3","474041","474805","-",765,583,0.0217885535046175,17.7773189371294
"YER154W","NC_001137.3","475020","476228","+",1209,3676,0.0869301605206167,70.9264701074973
"YER155C","NC_001137.3","476345","482848","-",6504,4256,0.0187086463858298,15.2644173286853
"YER156C","NC_001137.3","483325","484341","-",1017,4638,0.13038603269821,106.382192270443
"YER157W","NC_001137.3","484788","487193","+",2406,3134,0.0372412842342796,30.3852289836851
