"Geneid","Chr","Start","End","Strand","Length","X.scratch_tmp.grp.msc_appbio.group8.output.alignment_SRR1166443.theAlignmentAligned.sortedByCoord.out.bam","rpkm","normalized_rpkm"
"YDR172W","NC_001136.10","808324","810381","+",2058,11712,0.158908671836758,142.306680365604
"YDR173C","NC_001136.10","810565","811632","-",1068,1151,0.0300930339766998,26.9490627405954
"YDR174W","NC_001136.10","812110","812850","+",741,8837,0.33300331092395,298.212773290455
"YDR175C","NC_001136.10","813193","814152","-",960,2794,0.0812675324375546,72.7771029045711
"YDR176W","NC_001136.10","814452","816560","+",2109,4500,0.0595796350389519,53.3550496759375
"YDR177W","NC_001136.10","816878","817525","+",648,4772,0.205630406316186,184.147159288747
"YDR178W","NC_001136.10","817950","818495","+",546,3506,0.17930036497428,160.567950338434
"YDR179C","NC_001136.10","818708","819196","-",489,812,0.0463670082441651,41.5228127291254
"YDR179W-A","NC_001136.10","819433","820824","+",1392,1712,0.0343420668755939,30.7541777139747
"YDR180W","NC_001136.10","821295","825776","+",4482,959,0.00597459759209511,5.35040120859356
"YDR181C","NC_001136.10","825910","827355","-",1446,2177,0.0420389674653288,37.6469442280289
"YDR182W","NC_001136.10","827582","829057","+",1476,3394,0.0642077401849632,57.4996333043779
"YDR182W-A","NC_001136.10","829151","829354","+",204,88,0.0120452109217311,10.7867869057261
"YDR183W","NC_001136.10","829585","830277","+",693,1111,0.0447654267372561,40.0885565305883
"YDR184C","NC_001136.10","830629","831513","-",885,1180,0.0372306519398961,33.3409777086081
"YDR185C","NC_001136.10","831934","832473","-",540,523,0.0270439318952301,24.218515752225
"YDR186C","NC_001136.10","832859","835492","-",2634,25349,0.268724315496705,240.649329138811
"YDR188W","NC_001136.10","836421","838061","+",1641,15290,0.260172151810335,232.990653183097
"YDR189W","NC_001136.10","838392","840392","+",2001,5058,0.0705819480929515,63.2078955210418
"YDR190C","NC_001136.10","840604","841995","-",1392,6793,0.13626498848476,122.02869696906
"YDR191W","NC_001136.10","842337","843449","+",1113,2194,0.0550431606173397,49.2925236473626
"YDR192C","NC_001136.10","843569","844861","-",1293,1988,0.0429318654620148,38.4465566616664
"YDR194C","NC_001136.10","845952","847946","-",1995,5941,0.0831531214943319,74.46569494994
"YDR194W-A","NC_001136.10","848071","848223","+",153,3,0.000547509587351414,0.490308495714825
"YDR195W","NC_001136.10","848599","850200","+",1602,2391,0.0416753224664287,37.3212910586526
"YDR196C","NC_001136.10","850274","850999","-",726,2459,0.0945766251241783,84.6957274643257
"YDR197W","NC_001136.10","851228","852397","+",1170,1854,0.044247197882415,39.6244696613842
"YDR198C","NC_001136.10","852533","853972","-",1440,1667,0.0323247379082327,28.9476092917967
"YDR200C","NC_001136.10","854279","856093","-",1815,2240,0.0344614298947799,30.8610702757364
"YDR201W","NC_001136.10","856317","856814","+",498,771,0.0432301696470782,38.7136955020133
"YDR202C","NC_001136.10","856898","857953","-",1056,2639,0.0697810301629161,62.4906535319721
"YDR204W","NC_001136.10","858137","859144","+",1008,2982,0.0826055089916446,73.9752942909741
"YDR205W","NC_001136.10","859346","861520","+",2175,2371,0.0304392674998254,27.2591234990033
"YDR206W","NC_001136.10","862054","864708","+",2655,5496,0.0578021647066862,51.7632806459068
"YDR207C","NC_001136.10","865012","867522","-",2511,1732,0.0192603014217145,17.248080463354
"YDR208W","NC_001136.10","868224","870563","+",2340,4224,0.0504045749340132,45.1385544362694
"YDR209C","NC_001136.10","871036","871449","-",414,1473,0.0993491853396141,88.9696742115574
"YDR210W","NC_001136.10","871074","871301","+",228,0,0,0
"YDR210W-B","NC_001136.10","872112","877425","+",5314,48,0.000252221202453192,0.22587037965937
"YDR210W-A","NC_001136.10","872112","873428","+",1317,0,0,0
"YDR210C-D","NC_001136.10","878659","883927","-",5269,124,0.000657136198597522,0.588481861245122
"YDR210C-C","NC_001136.10","882605","883927","-",1323,0,0,0
"YNCD0017W","NC_001136.10;NC_001136.10","884361;884458","884397;884493","+;+",73,5,0.00191253349006316,1.71272145763398
"YDR211W","NC_001136.10","884727","886865","+",2139,5340,0.0697095656939149,62.426655316959
"YDR212W","NC_001136.10","887232","888911","+",1680,6274,0.104279067085227,93.3845063141996
"YDR213W","NC_001136.10","889751","892492","+",2742,4420,0.0450107991177081,40.3082936192691
"YDR214W","NC_001136.10","892875","893927","+",1053,8304,0.220201804635967,197.196210037237
"YDR215C","NC_001136.10","894089","894502","-",414,50,0.00337234166122248,3.02001609679421
"YDR216W","NC_001136.10","895035","899006","+",3972,2052,0.0144254716353223,12.918369761719
"YDR217C","NC_001136.10","899551","903480","-",3930,2897,0.020583434860664,18.4329794698163
"YDR218C","NC_001136.10","903781","905052","-",1272,898,0.0197129277370441,17.6534186216569
"YDR219C","NC_001136.10","905455","906852","-",1398,2584,0.0516115904574526,46.2194669522764
"YDR221W","NC_001136.10","907330","909438","+",2109,2062,0.0273007127667375,24.4484694292851
"YDR222W","NC_001136.10","910054","911301","+",1248,1939,0.0433835541535208,38.8510551544417
"YDR223W","NC_001136.10","912099","913502","+",1404,1816,0.0361169144887027,32.3435980335642
"YDR224C","NC_001136.10","914317","914712","-",396,37100,2.61601739956467,2342.70885035864
"YDR225W","NC_001136.10","915530","915928","+",399,37839,2.64806511043934,2371.40837503011
"YDR226W","NC_001136.10","916486","917154","+",669,19733,0.823623828172613,737.575687358703
"YDR227W","NC_001136.10","917571","921647","+",4077,2531,0.0173345805849664,15.5235494077423
"YDR228C","NC_001136.10","921926","923806","-",1881,2869,0.0425896094160933,38.140057833332
"YDR229W","NC_001136.10","924785","926146","+",1362,3675,0.0753428666735233,67.4714168937966
"YDR231C","NC_001136.10","926293","926910","-",618,3349,0.151317297750864,135.508415468602
"YDR232W","NC_001136.10","927452","929098","+",1647,7589,0.128662758457137,115.220710305386
"YDR233C","NC_001136.10","929470","930357","-",888,23139,0.72760139800444,651.585205404968
"YDR234W","NC_001136.10","931129","933210","+",2082,6595,0.0884496215935213,79.2088429352558
"YDR235W","NC_001136.10","933504","935138","+",1635,2422,0.0413635958708387,37.042132114793
"YDR236C","NC_001136.10","935236","935892","-",657,2541,0.107994391072233,96.7116716410652
"YDR237W","NC_001136.10","936615","937493","+",879,1692,0.053749371230635,48.133902971813
"YDR238C","NC_001136.10","937895","940816","-",2922,6988,0.0667781816622162,59.8015277791974
"YDR239C","NC_001136.10","941057","943420","-",2364,2493,0.0294467053572846,26.3702593361548
"YDR240C","NC_001136.10","943674","945152","-",1479,1914,0.0361356327651933,32.3603607171784
"YNCD0018W","NC_001136.10;NC_001136.10","946312;946365","946350;946400","+;+",75,3,0.00111691955819688,1.00022933125824
"YDR242W","NC_001136.10","946807","948456","+",1650,2871,0.0485860007815645,43.5099759097335
"YDR243C","NC_001136.10","948518","950284","-",1767,1185,0.0187259433568663,16.7695494841683
"YDR244W","NC_001136.10","950563","952401","+",1839,2632,0.0399637340562017,35.7885209335467
"YDR245W","NC_001136.10","952800","953981","+",1182,4571,0.107983064731767,96.7015286205885
"YDR246W","NC_001136.10","954288","954947","+",660,2432,0.102891983542986,92.1423383946987
"YDR246W-A","NC_001136.10","955133","955333","+",201,91,0.0126417512183976,11.3210036249378
"YDR247W","NC_001136.10","956013","957398","+",1386,1244,0.0250621921067266,22.4438183276561
"YDR248C","NC_001136.10","957758","958339","-",582,1860,0.0892384183095449,79.9152300747564
"YDR249C","NC_001136.10","958681","959802","-",1122,1022,0.0254343090124157,22.7770583009341
"YDR251W","NC_001136.10","960614","963106","+",2493,4633,0.0518921812387301,46.4707429975876
"YDR252W","NC_001136.10","963412","963861","+",450,415,0.0257512009250948,23.0608429151206
"YDR253C","NC_001136.10","963990","964565","-",576,5566,0.269825271741487,241.635262924626
"YDR254W","NC_001136.10","965113","966489","+",1377,1874,0.0380012209887611,34.0310415173919
"YDR255C","NC_001136.10","966557","967822","-",1266,1524,0.0336134558983422,30.1016884051651
"YDR256C","NC_001136.10","968133","969680","-",1548,1664,0.0300154093158853,26.8795479201181
"YDR257C","NC_001136.10","969990","971474","-",1485,2751,0.0517280421649769,46.3237523618085
"YDR258C","NC_001136.10","971808","974243","-",2436,12613,0.144578267523987,129.473445763138
"YDR259C","NC_001136.10","974631","975782","-",1152,717,0.0173791519797562,15.5634642038229
"YDR260C","NC_001136.10","976717","977229","-",513,2034,0.11071220182127,99.1455389755977
"YDR261C","NC_001136.10","977521","979209","-",1689,4365,0.0721633195904292,64.624053151898
"YNCD0019C","NC_001136.10","980974","981055","-",82,3,0.00102157276664349,0.914843900541075
"YDR261W-B","NC_001136.10","981462","986775","+",5314,179,0.000940574900815028,0.842308290813066
"YDR261W-A","NC_001136.10","981462","982778","+",1317,0,0,0
"YDR261C-D","NC_001136.10","987534","992349","-",4816,112,0.000649371836160979,0.581528680964094
"YDR261C-C","NC_001136.10","991027","992349","-",1323,0,0,0
"YNCD0020W","NC_001136.10","992832","992902","+",71,30,0.011798446037291,10.5658027949814
"YDR262W","NC_001136.10","993134","993952","+",819,7043,0.240124067410887,215.037093408175
"YDR263C","NC_001136.10","994242","995534","-",1293,818,0.0176651237162616,15.8195590287943
"YDR264C","NC_001136.10","996029","998323","-",2295,13044,0.158704779053597,142.124089291204
"YDR265W","NC_001136.10","998864","999877","+",1014,2786,0.0767193759649043,68.704115307827
"YDR266C","NC_001136.10","1000104","1002023","-",1920,3452,0.0502032072252037,44.9582246289512
"YDR267C","NC_001136.10","1002510","1003502","-",993,2804,0.0788479970086622,70.6103485611307
"YDR268W","NC_001136.10","1004004","1005143","+",1140,1363,0.0333851174961042,29.8972056689689
"YDR270W","NC_001136.10","1005675","1008689","+",3015,2929,0.027126512321382,24.2924685842072
"YDR272W","NC_001136.10","1009010","1009834","+",825,4618,0.156301046053128,139.971486416684
"YDR273W","NC_001136.10","1010176","1011273","+",1098,2059,0.0523619619837747,46.8914433756995
"YDR274C","NC_001136.10","1011589","1011960","-",372,3650,0.273975563670607,245.351952896007
"YDR275W","NC_001136.10","1012252","1012959","+",708,5900,0.232691574624351,208.3811106788
"YDR276C","NC_001136.10","1013476","1013643","-",168,7655,1.27232428839243,1139.39814446158
"YDR277C","NC_001136.10","1014401","1015702","-",1302,4225,0.090610313621003,81.1437965546481
"YNCD0021C","NC_001136.10","1017207","1017278","-",72,1,0.000387819291040585,0.347301851131334
"YDR279W","NC_001136.10","1019368","1020420","+",1053,1595,0.0422955055869903,37.8766805165455
"YDR280W","NC_001136.10","1020747","1021664","+",918,3184,0.0968483625626056,86.7301250197778
"YDR281C","NC_001136.10","1022007","1022321","-",315,420,0.0372306519398961,33.3409777086081
"YDR282C","NC_001136.10","1023511","1024755","-",1245,783,0.0175612051017703,15.7264973167712
"YDR283C","NC_001136.10","1025070","1030049","-",4980,2826,0.0158454551780341,14.1900004524889
"YDR284C","NC_001136.10","1030550","1031419","-",870,5664,0.181788286713424,162.795946328928
"YDR285W","NC_001136.10","1032436","1035063","+",2628,1746,0.0185515748536126,16.6133981390496
"YDR286C","NC_001136.10","1035231","1035575","-",345,933,0.0755134744780937,67.6242004394159
"YDR287W","NC_001136.10","1035995","1036873","+",879,2085,0.0662337110022896,59.3139407188121
"YDR288W","NC_001136.10","1037195","1038106","+",912,1809,0.0553867182230856,49.6001880549934
"YDR289C","NC_001136.10","1038280","1039509","-",1230,1617,0.0367085147480561,32.8733908261093
"YDR291W","NC_001136.10","1039728","1042961","+",3234,2241,0.0193492326060546,17.3277205577437
"YDR292C","NC_001136.10","1043146","1045011","-",1866,4264,0.0638068729387931,57.1406466838846
"YDR293C","NC_001136.10","1045640","1049392","-",3753,12776,0.0950557172630122,85.124766427893
"YDR294C","NC_001136.10","1050459","1052228","-",1770,3269,0.051570763216746,46.1829051395931
"YDR295C","NC_001136.10","1052623","1054647","-",2025,2437,0.0336041106583433,30.0933195095844
"YDR296W","NC_001136.10","1055212","1055892","+",681,2544,0.104311430104731,93.4134882056156
"YDR297W","NC_001136.10","1056551","1057600","+",1050,11697,0.311062096957832,278.56386875542
"YDR298C","NC_001136.10","1058176","1058814","-",639,4752,0.207652650256322,185.958129191673
"YDR299W","NC_001136.10","1059627","1061231","+",1605,3711,0.0645621258639975,57.8169945217965
"YDR300C","NC_001136.10","1061505","1062791","-",1287,3343,0.0725303434936322,64.9527322143804
"YDR301W","NC_001136.10","1063352","1067425","+",4074,2659,0.0182246508667496,16.3206295521334
"YDR302W","NC_001136.10","1067731","1068390","+",660,2390,0.101115066064036,90.551064458606
"YDR303C","NC_001136.10","1068729","1071386","-",2658,2810,0.0295197889252563,26.4357074946921
"YDR304C","NC_001136.10","1071880","1072557","-",678,10354,0.426422754630182,381.872215923593
"YDR305C","NC_001136.10;NC_001136.10","1072746;1073402","1073312;1073488","-;-",654,1407,0.0600728523846719,53.7967381146921
"YDR306C","NC_001136.10","1073735","1075171","-",1437,2667,0.0518236684361707,46.4093880735165
"YNCD0022C","NC_001136.10","1075472","1075544","-",73,6,0.00229504018807579,2.05526574916077
"YDR307W","NC_001136.10","1075865","1077853","+",1989,2185,0.0306745755990472,27.4698477727408
"YDR308C","NC_001136.10","1078027","1078449","-",423,1229,0.0811284950959794,72.6525914962399
"YDR309C","NC_001136.10","1079048","1080199","-",1152,5201,0.12606550829388,112.894807983379
"YDR310C","NC_001136.10","1081128","1084316","-",3189,4860,0.0425543199501165,38.1084552360854
"YDR311W","NC_001136.10","1085065","1086993","+",1929,3780,0.0547168990407494,49.0003482653727
"YDR312W","NC_001136.10","1087581","1088942","+",1362,2164,0.0443651601310216,39.7301077981431
"YDR313C","NC_001136.10","1089219","1090079","-",861,1466,0.0475436722507733,42.5765447045465
"YDR314C","NC_001136.10","1090433","1092511","-",2079,742,0.00996578056977018,8.92460514422337
"YDR315C","NC_001136.10","1092741","1093586","-",846,970,0.0320157201965419,28.6708762210548
"YDR316W","NC_001136.10","1093763","1095178","+",1416,1783,0.0351600913182388,31.4867390118899
"YNCD0023C","NC_001136.10;NC_001136.10","1095370;1095425","1095405;1095461","-;-",73,41,0.0156827746185179,14.0443159525986
"YDR316W-B","NC_001136.10","1096064","1101332","+",5269,3,1.5898456417682e-05,0.0142374643849626
"YDR316W-A","NC_001136.10","1096064","1097386","+",1323,0,0,0
"YDR317W","NC_001136.10","1102184","1103428","+",1245,1173,0.0263081654972881,23.559618585661
"YDR318W","NC_001136.10;NC_001136.10","1103758;1103893","1103809;1104947","+;+",1107,1544,0.0389458852271,34.8770119119857
"YDR319C","NC_001136.10","1105003","1105827","-",825,2400,0.0812305133234098,72.7439513642358
"YDR320C","NC_001136.10","1106095","1108101","-",2007,1552,0.0215926651011655,19.336770330254
"YDR320C-A","NC_001136.10","1108280","1108498","-",219,1556,0.198393474035885,177.666305871898
"YDR321W","NC_001136.10","1108702","1109847","+",1146,3970,0.0967314713359867,86.6254460099306
"YDR322W","NC_001136.10","1110589","1111692","+",1104,2663,0.0673540938287659,60.3172714932223
"YDR322C-A","NC_001136.10","1112003","1112293","-",291,1449,0.139039213043581,124.513084277766
"YDR323C","NC_001136.10","1112480","1114027","-",1548,1716,0.0309533908570067,27.7195337926218
"YDR324C","NC_001136.10","1114433","1116763","-",2331,3288,0.0393868673032106,35.2719223635468
"YDR325W","NC_001136.10","1117126","1120233","+",3108,1638,0.0147161698546211,13.1786972699566
"YDR326C","NC_001136.10","1120609","1124925","-",4317,3935,0.0254521569464022,22.793041571121
"YDR328C","NC_001136.10","1125434","1126018","-",585,7872,0.375743194962644,336.487405797644
"YDR329C","NC_001136.10","1126270","1127595","-",1326,4453,0.0937715458644556,83.9747589006967
"YDR330W","NC_001136.10","1127872","1129374","+",1503,3652,0.0678474754912678,60.7591070817548
"YDR331W","NC_001136.10","1129588","1130823","+",1236,2276,0.0514180605674779,46.0461561072767
"YDR332W","NC_001136.10","1131001","1133070","+",2070,1514,0.0204229011003633,18.2892174821857
"YDR333C","NC_001136.10","1133260","1135431","-",2172,4335,0.0557302749169371,49.907851646
"YDR334W","NC_001136.10","1135932","1140476","+",4545,2731,0.0167783680607024,15.0254472148859
"YDR335W","NC_001136.10","1141168","1144842","+",3675,5256,0.0399355727747131,35.7633018033559
"YDR336W","NC_001136.10","1145092","1146036","+",945,1432,0.0423129314110566,37.8922857767673
"YDR337W","NC_001136.10","1146319","1147179","+",861,2129,0.0690453466725077,61.831830611173
"YDR338C","NC_001136.10","1147379","1149466","-",2088,1844,0.0246599576785806,22.0836073615924
"YDR339C","NC_001136.10","1149951","1150520","-",570,2853,0.139761907874373,125.160275529814
"YNCD0024C","NC_001136.10","1150842","1150941","-",100,7,0.00195460922684455,1.75040132970192
"YDR341C","NC_001136.10","1151803","1153626","-",1824,14753,0.225848605291648,202.253060910812
"YDR342C","NC_001136.10","1154216","1155928","-",1713,186,0.00303191824028927,2.71515842986038
"YDR343C","NC_001136.10","1159608","1161320","-",1713,782,0.0127470971177753,11.4153435061872
"YDR344C","NC_001136.10","1162006","1162449","-",444,131,0.00823853953399729,7.37781770241158
"YDR345C","NC_001136.10","1162957","1164660","-",1704,100753,1.6510122688822,1478.52267917051
"YDR346C","NC_001136.10","1167214","1168659","-",1446,8024,0.154947485044464,138.759338762381
"YDR347W","NC_001136.10","1169178","1170143","+",966,2796,0.080820576726669,72.3768429140281
"YDR348C","NC_001136.10","1170326","1171825","-",1500,6611,0.123065919987327,110.208601815804
"YDR349C","NC_001136.10","1172386","1174176","-",1791,6308,0.0983462949903119,88.0715608818675
"YNCD0025W","NC_001136.10","1175829","1175901","+",73,0,0,0
"YDR350C","NC_001136.10","1176120","1178174","-",2055,3307,0.0449349510822031,40.2403698110828
"YDR351W","NC_001136.10","1178666","1181260","+",2595,2817,0.0303117764493316,27.144952082413
"YDR352W","NC_001136.10","1181801","1182754","+",954,1734,0.0507531057105188,45.450672442395
"YDR353W","NC_001136.10","1183299","1184258","+",960,12671,0.368554367758144,330.049631676385
"YDR354W","NC_001136.10","1184747","1185889","+",1143,21001,0.513045224009028,459.444798463568
"YDR356W","NC_001136.10","1186107","1188941","+",2835,2160,0.0212746582513692,19.0519872620618
"YDR357C","NC_001136.10","1189199","1189567","-",369,1805,0.136588062503074,122.318017813084
"YDR358W","NC_001136.10","1190059","1191732","+",1674,3052,0.0509085796239082,45.5899032108745
"YDR359C","NC_001136.10","1191936","1194884","-",2949,2072,0.0196190007170562,17.5693046317996
"YDR361C","NC_001136.10","1195412","1196263","-",852,2738,0.0897337368058412,80.3588001462754
"YDR362C","NC_001136.10","1196679","1198697","-",2019,3198,0.0442286868141857,39.6078925379378
"YDR363W","NC_001136.10","1199183","1200553","+",1371,1958,0.0398783460056437,35.7120538038592
"YNCD0026W","NC_001136.10","1201750","1201822","+",73,0,0,0
"YDR363W-A","NC_001136.10","1202128","1202397","+",270,4202,0.434564442920677,389.163300921031
"YDR364C","NC_001136.10","1202843","1204210","-",1368,2021,0.041251725641738,36.9419495334961
"YDR365C","NC_001136.10","1204497","1206383","-",1887,7714,0.114148350184562,102.222695566058
"YDR365W-B","NC_001136.10","1206997","1212265","+",5269,57,0.000302070671935957,0.27051182331429
"YDR365W-A","NC_001136.10","1206997","1208319","+",1323,0,0,0
"YDR366C","NC_001136.10","1212438","1212836","-",399,66,0.00461884027825779,4.13628670821077
"YDR367W","NC_001136.10;NC_001136.10","1212848;1212979","1212877;1213614","+;+",666,1985,0.0832239235368174,74.5290999454809
"YDR368W","NC_001136.10","1213904","1214842","+",939,7364,0.218982844157664,196.104600516126
"YDR369C","NC_001136.10","1215016","1217580","-",2565,1110,0.0120836326471593,10.8211945194605
"YDR370C","NC_001136.10","1217782","1219110","-",1329,2433,0.0511186095766181,45.7779902737265
"YDR371W","NC_001136.10","1219413","1220948","+",1536,1883,0.0342311121107541,30.6548149537641
"YDR372C","NC_001136.10","1221112","1222149","-",1038,7139,0.192044526155288,171.980664639995
"YDR373W","NC_001136.10","1222759","1223331","+",573,3220,0.15691452780951,140.520874635756
"YDR374C","NC_001136.10","1223474","1224394","-",921,112,0.00339562949288955,3.04087093107826
"YDR374W-A","NC_001136.10","1224757","1225026","+",270,1764,0.182430194505491,163.37079077218
"YDR375C","NC_001136.10","1225166","1226536","-",1371,2606,0.0530760825795237,47.5309561863417
"YDR376W","NC_001136.10","1226822","1228303","+",1482,2388,0.0449933182350567,40.2926390527106
"YDR377W","NC_001136.10","1228611","1228916","+",306,3736,0.340915969724147,305.298756665097
"YDR378C","NC_001136.10","1229349","1229609","-",261,2976,0.318386264865319,285.122843852924
"YDR379W","NC_001136.10","1230167","1233196","+",3030,4521,0.0416633112426412,37.3105347080735
"YDR379C-A","NC_001136.10","1233278","1233517","-",240,861,0.100173722875783,89.7080681472236
"YDR380W","NC_001136.10","1234218","1236125","+",1908,3891,0.0569435796769402,50.9943963302649
"YDR381W","NC_001136.10;NC_001136.10","1236558;1237609","1236842;1238004","+;+",681,12257,0.502572798267959,450.066479927763
"YDR381C-A","NC_001136.10;NC_001136.10","1238312;1238825","1238630;1238850","-;-",345,2293,0.185586706300395,166.197525838779
"YDR382W","NC_001136.10","1239492","1239824","+",333,22519,1.88828164647415,1691.00332662195
"YDR383C","NC_001136.10","1239960","1240676","-",717,2353,0.0916356945759159,82.0620507827979
"YDR384C","NC_001136.10","1241204","1242031","-",828,1656,0.0558459779098442,50.0114665629121
"YDR385W","NC_001136.10","1243230","1245758","+",2529,4034,0.0445398724571593,39.8865670452328
"YDR386W","NC_001136.10","1246084","1247982","+",1899,1924,0.0282905901786573,25.3349293488791
"YDR387C","NC_001136.10","1248154","1249821","-",1668,3075,0.0514767332352431,46.0986989451303
"YDR388W","NC_001136.10","1250186","1251634","+",1449,11102,0.213941354987954,191.589821180625
"YDR389W","NC_001136.10","1252537","1254501","+",1965,2707,0.0384669369470606,34.448101777558
"YDR390C","NC_001136.10","1254937","1256847","-",1911,2777,0.0405767348654206,36.3374784524351
"YNCD0027C","NC_001136.10","1257008","1257079","-",72,1,0.000387819291040585,0.347301851131334
"YDR391C","NC_001136.10","1257358","1258056","-",699,1832,0.0731829982337873,65.5372008177789
"YDR392W","NC_001136.10","1258696","1259709","+",1014,2279,0.0627578814874433,56.2012486670989
"YDR393W","NC_001136.10","1259901","1261271","+",1371,2667,0.0543184621026822,48.6435380464211
"YDR394W","NC_001136.10","1261681","1262967","+",1287,8660,0.187888954428613,168.259246478174
"YDR395W","NC_001136.10","1263324","1266158","+",2835,4174,0.041111307195007,36.8162013110397
"YDR397C","NC_001136.10;NC_001136.10","1266366;1266862","1266769;1266898","-;-",441,3349,0.212050090725701,189.896146847157
"YDR398W","NC_001136.10","1267471","1269402","+",1932,5429,0.0784647551947578,70.2671459549818
"YDR399W","NC_001136.10","1270068","1270733","+",666,9050,0.37943400907214,339.792621917684
"YDR400W","NC_001136.10","1271063","1272085","+",1023,2040,0.0556822067136277,49.8648053706455
"YDR402C","NC_001136.10","1272234","1273703","-",1470,296,0.00562258825214758,5.03516806211632
"YDR403W","NC_001136.10","1274602","1276212","+",1611,842,0.0145941382371474,13.0694149118473
"YDR404C","NC_001136.10","1276654","1277169","-",516,2524,0.136584542872526,122.314865896114
"YDR405W","NC_001136.10","1277646","1278437","+",792,3489,0.123009227858236,110.157832599748
"YDR406W","NC_001136.10","1279210","1283799","+",4590,3766,0.0229102345107269,20.5166866095781
"YDR407C","NC_001136.10","1284069","1287938","-",3870,2997,0.0216240821441606,19.3649050761043
"YDR408C","NC_001136.10","1288215","1288859","-",645,7027,0.304209059513547,272.426802742313
"YDR409W","NC_001136.10","1289406","1292120","+",2715,1773,0.0182347916821646,16.3297109053486
"YDR410C","NC_001136.10","1292372","1293091","-",720,2280,0.0884227983572533,79.1848220579442
"YDR411C","NC_001136.10","1293369","1294394","-",1026,4075,0.110902709543185,99.3161433936973
"YDR412W","NC_001136.10","1294693","1295400","+",708,2913,0.114886535064531,102.883758543618
"YDR414C","NC_001136.10","1295598","1296686","-",1089,2119,0.0543331621629752,48.6567023171766
"YDR415C","NC_001136.10","1297037","1298161","-",1125,1419,0.0352201967351417,31.5405649123432
"YDR416W","NC_001136.10","1298432","1301011","+",2580,1784,0.0193079892618531,17.2907861139991
"YDR418W","NC_001136.10","1301616","1302113","+",498,21902,1.22805081142712,1099.7501412258
"YDR419W","NC_001136.10","1303174","1305072","+",1899,2452,0.0360543280239437,32.2875502928543
"YNCD0028W","NC_001136.10","1305630","1305712","+",83,3,0.00100926466102128,0.903821684871905
"YDR420W","NC_001136.10","1306267","1311675","+",5409,3079,0.0158947833226484,14.2341750367172
"YDR421W","NC_001136.10","1312040","1314892","+",2853,2256,0.0220800080905378,19.7731981363354
"YDR422C","NC_001136.10","1315326","1317773","-",2448,2240,0.0255504474097326,22.8810631333585
"YDR423C","NC_001136.10","1318046","1319275","-",1230,2679,0.0608176320408425,54.4637068788787
"YDR424C","NC_001136.10;NC_001136.10;NC_001136.10","1319387;1319698;1319817","1319617;1319720;1319841","-;-;-",279,1669,0.167037521741093,149.586268267922
"YDR425W","NC_001136.10","1320064","1321941","+",1878,3825,0.0568719024241624,50.930207562071
"YDR427W","NC_001136.10","1322205","1323386","+",1182,5400,0.127566954616395,114.239390625941
"YDR428C","NC_001136.10","1323454","1324239","-",786,1212,0.043056822663315,38.5584589530849
"YDR429C","NC_001136.10","1324477","1325301","-",825,6144,0.207950114107929,186.224515492444
"YDR430C","NC_001136.10","1325501","1328470","-",2970,2095,0.0196965191449703,17.6387243180641
"YDR432W","NC_001136.10","1328783","1330027","+",1245,13539,0.303654094345936,271.929817588461
"YDR434W","NC_001136.10","1331237","1332841","+",1605,3960,0.0688941035897143,61.6963886570504
"YDR435C","NC_001136.10","1332983","1333969","-",987,2117,0.0598915578698785,53.6343843534371
"YDR436W","NC_001136.10","1334821","1336953","+",2133,2519,0.0329760943166661,29.5309152067453
"YDR437W","NC_001136.10","1337352","1337774","+",423,516,0.0340620858173518,30.5034476908542
"YDR438W","NC_001136.10","1338274","1339386","+",1113,1845,0.0462874345209625,41.4515524746509
"YDR439W","NC_001136.10","1339676","1340719","+",1044,1133,0.0303033970171712,27.1374480918484
"YDR440W","NC_001136.10","1342493","1344241","+",1749,1969,0.0314353146096293,28.1511085369851
"YDR441C","NC_001136.10","1344517","1345062","-",546,2327,0.119005119593597,106.572053747158
"YDR443C","NC_001136.10","1345676","1349938","-",4263,1728,0.0113185373948171,10.1360326320329
"YDR444W","NC_001136.10","1350290","1352353","+",2064,2688,0.0363648228250148,32.5656061339893
"YNCD0029C","NC_001136.10","1352466","1352538","-",73,0,0,0
"YDR446W","NC_001136.10","1353725","1354633","+",909,65,0.00199669337961489,1.78808873849796
"YDR447C","NC_001136.10;NC_001136.10","1354829;1355551","1355236;1355553","-;-",411,13707,0.931241872518534,833.950331116589
"YDR448W","NC_001136.10","1356065","1357369","+",1305,1157,0.0247562438473907,22.1698340280802
"YDR449C","NC_001136.10","1357580","1358902","-",1323,2107,0.0444699453726537,39.823945596393
"YDR450W","NC_001136.10;NC_001136.10","1359923;1360405","1359969;1360798","+;+",441,20698,1.31054427525845,1173.62509628022
"YDR451C","NC_001136.10","1361120","1362181","-",1062,3523,0.0926296516837953,82.9521641719112
"YDR452W","NC_001136.10","1362878","1364902","+",2025,9875,0.136167662187583,121.941538841668
"YDR453C","NC_001136.10","1365072","1365662","-",591,4070,0.192295372329159,172.205303647252
"YDR454C","NC_001136.10","1366264","1366827","-",564,8051,0.398595716446947,356.952408952132
"YDR456W","NC_001136.10","1367485","1369386","+",1902,4581,0.0672530033661925,60.2267424618034
"YDR457W","NC_001136.10","1369790","1379596","+",9807,3383,0.00963224958035092,8.62591982167491
"YDR458C","NC_001136.10","1380055","1382046","-",1992,3157,0.0442534518728359,39.6300702658417
"YDR459C","NC_001136.10","1382319","1383443","-",1125,2085,0.0517506061964556,46.3439590149652
